customerID|productID|productValidFrom|productValidThru|installationDate|customerName|salesmanID|officePhone|officeFax|corporateEmail1|corporateEmail2|npwp
NS0011080000776|NDCOM|2018-06-01|2018-12-31|2014-06-11|PT. Gita Omega Distrindo|001|0721-472984(Evi)|0721-472983|evi_shalom10@yahoo.co.id|dermawan.johan@gmail.com|03.124.872.7-324.000 (PKP)
NS0011080000966|ND6MIGRASI|2018-01-01|2018-06-30|2016-01-01|PT. Perdana Adhi Lestari - Metro ND6|613|0721-263900|0721-256999|admin@perdanaadhilestari.com|robbysatya@perdanaadhilestari.com|01.794.980.1.323.000
NS0011080001049|NDCOM|2017-06-01|2018-05-31||PD. Metro Mitra Makmur - Ganjar Asri|609|0721-488046|0721-489908|mmm.lampung@gmail.com|linawati.fafa@gmail.com|03.102.219.7-324.001
NS0011080001417|ND6250|2018-01-01|2018-12-31|2017-12-18|CV. 3 PILAR + ND6- BANDAR JAYA|603|0725-25487||HEROE8871@GMAIL.COM||03.102.360.9-322.000
NS0011090000090|NDC1|2017-11-01|2018-10-31|2014-06-18|PT. Riau Persada Motor - BATAM|001|0778-456703||riaupersadamotor@yahoo.com||03.115.018.8-215.000
NS0011090000148|NDNEW|2015-09-01|2016-08-31|2013-09-01|CV. Tri Selaras Lancar|001|0719-23321||tslbelitung@gmail.com||01.509.669.6-413.000
NS0011090000268|NDNEW|2016-01-01|2016-12-31|2014-01-01|PT. MULTIBOGA ARYA SENTOSA|002|0778 - 7486707||sudianto@multiboga.aryasentosa.com||02.692.631.1-215.000
NS0011090000269|GL|2016-01-01|2016-12-31||PT. MULTISARI ARYA SENTOSA|001|0771-4440355||edi.dianto@multisari.aryasentosa.com|purchase@multisari.aryasentosa.com|02.483.210.7-214.000
NS0011090000269|KB|2016-01-01|2016-12-31||PT. MULTISARI ARYA SENTOSA|001|0771-4440355||edi.dianto@multisari.aryasentosa.com|purchase@multisari.aryasentosa.com|02.483.210.7-214.000
NS0011090000269|NDNEW|2016-01-01|2016-12-31||PT. MULTISARI ARYA SENTOSA|001|0771-4440355||edi.dianto@multisari.aryasentosa.com|purchase@multisari.aryasentosa.com|02.483.210.7-214.000
NS0011090000270|NDDIV|2016-01-01|2016-12-31||PT. MITRA MANDIRI TATA JAYA|002|Edi 085364365141||edi.dianto@multisari.aryasentosa.com||00.000.000.0-000.000
NS0011090000956|KB|2018-03-01|2018-12-31||CV. Sunjaya Mandiri - Rengat|005|076921371|081365305391|hasnansunjaya99@gmail.com||74.781.745.0-213.000
NS0011090000956|NDNEW|2017-02-01|2018-01-31|2016-02-01|CV. Sunjaya Mandiri - Rengat|005|076921371|081365305391|hasnansunjaya99@gmail.com||74.781.745.0-213.000
NS0011100000153|NDNEW|2015-12-01|2016-11-30|2013-11-01|PT. Nusantara SJM|001|0717439319||||
NS0011100000384|NDNEW|2015-09-01|2016-08-31|2014-07-16|PT. MULTI DISTRIBUSI JAYA MAKMUR|002|0719-9222005|0719-9222003|multi_djm@yahoo.co.id||
NS0011100000423|NDNEW|2017-01-01|2017-12-31|2014-01-01|Toko Aneka|001|||anekabelitung@yahoo.co.id||04.063.567.4-305.000
NS0011100000948|NDNEW|2017-01-01|2017-12-31||PT. Aneka Citra Naga Jaya - Belitung (Indobaterai)|001|0719-22297|082186509628|sinarsurya_05@yahoo.co.id|sylviea_eli@yahoo.com|
NS0011100000961|NDNEW|2017-02-01|2018-01-31|2016-02-01|CV. Niaga Naditama - Belitung|001|0719-22572|071925000|niaga.naditama@gmail.com|junmin_nc@yahoo.com|73.196.434.2-305.000
NS0012010000239|NDC2|2018-05-01|2018-12-31|2014-05-01|TOKO MEKAR|001|0556-21079|0812-5400-369|tmk.nunukan@yahoo.com||00.000.000.0-000.000 
NS0012020000024|NDC1|2017-08-01|2018-07-31|2009-08-01|PT. SUMBER JAYA MAS|001|0541-662256|081348632799|sj.kukar@gmail.com|city.karsiti@yahoo.co.id|74.999.037.0-728.001
NS0012020000028|NDC1|2017-03-01|2018-02-28|2004-01-01|PT. Sinar Terang Mulia Bersama|603|0542 8830040/39||stmulia@gmail.com|taxbpn@gmail.com|31.678.314.1-721.001 (PKP)
NS0012020000029|NDC1|2013-08-01|2014-07-31|2014-06-18|PT. Bumi Surya Gemilang|003|||||
NS0012020000030|GL|2016-08-01|2017-07-31||PT. Cahaya Mega Sofian|001|0541-273713|0541-273760|cmssmd@yahoo.com|cms_pt@ymail.com|02.594.439.8-725.000
NS0012020000030|KB|2016-08-01|2017-07-31||PT. Cahaya Mega Sofian|001|0541-273713|0541-273760|cmssmd@yahoo.com|cms_pt@ymail.com|02.594.439.8-725.000
NS0012020000030|NDC1|2016-08-01|2017-07-31|2014-06-18|PT. Cahaya Mega Sofian|001|0541-273713|0541-273760|cmssmd@yahoo.com|cms_pt@ymail.com|02.594.439.8-725.000
NS0012020000031|GL|2016-08-01|2017-07-31|2008-01-01|PT. Cahaya Mahakam|001|0541-272505|0541-273760|chindra.chahyadi@yahoo.co.id|ester.daniel@cmsgroup.co.id|74.238.699.8-722.000
NS0012020000031|NDDIV|2016-08-01|2017-07-31|2008-01-01|PT. Cahaya Mahakam|001|0541-272505|0541-273760|chindra.chahyadi@yahoo.co.id|ester.daniel@cmsgroup.co.id|74.238.699.8-722.000
NS0012020000032|GL|2015-08-01|2016-07-31|2014-06-26|CV. Etam Jaya Sejahtera|001|||cmssmd@yahoo.com|ejssmd@yahoo.com|
NS0012020000032|NDC1|2015-08-01|2016-07-31|2014-06-26|CV. Etam Jaya Sejahtera|001|||cmssmd@yahoo.com|ejssmd@yahoo.com|
NS0012020000033|GL|2016-08-01|2017-07-31|2014-06-26|PT. Cahaya Anugerah Kalimantan|001|0541-273713|ester.daniel@cmsgrou||cms_pt@ymail.com|70.258.514.2-722.000
NS0012020000033|NDCOM|2016-08-01|2017-07-31||PT. Cahaya Anugerah Kalimantan|001|0541-273713|ester.daniel@cmsgrou||cms_pt@ymail.com|70.258.514.2-722.000
NS0012020000033|NDDIV|2016-08-01|2017-07-31|2014-06-27|PT. Cahaya Anugerah Kalimantan|001|0541-273713|ester.daniel@cmsgrou||cms_pt@ymail.com|70.258.514.2-722.000
NS0012020000043|GL|2017-09-01|2018-08-31|2014-06-26|PT. Gunung Mas- Sudirman Balikpapan|001|0542761188||ptgunungmas@gmail.com|ptgunungmas@yahoo.com|01.474.332.2-725.000
NS0012020000043|KB|2017-09-01|2018-08-31||PT. Gunung Mas- Sudirman Balikpapan|001|0542761188||ptgunungmas@gmail.com|ptgunungmas@yahoo.com|01.474.332.2-725.000
NS0012020000043|NDDIV|2017-09-01|2018-08-31|2003-09-01|PT. Gunung Mas- Sudirman Balikpapan|001|0542761188||ptgunungmas@gmail.com|ptgunungmas@yahoo.com|01.474.332.2-725.000
NS0012020000043|NDNEW|2017-09-01|2018-08-31|2003-09-01|PT. Gunung Mas- Sudirman Balikpapan|001|0542761188||ptgunungmas@gmail.com|ptgunungmas@yahoo.com|01.474.332.2-725.000
NS0012020000044|NDDIV|2015-09-01|2017-08-31|2014-06-11|CV. Karya Prima-Balikpapan|001|0542-877353|0542-876726|karya_prima@yahoo.com||01.927.094.1-725.000
NS0012020000045|NDNEW|2017-09-01|2018-08-31|2014-06-26|CV. Surya Putra Pratama|001|0543-24615/2707338|085849707022|suryaputrapratama@gmail.com||02.176.657.1-725.000
NS0012020000046|NDNEW|2018-09-01|2018-12-31|2014-06-26|UD. Karya Baru Mandiri|002|0541-272288|08115802111|kbm.samarinda@yahoo.com||26.277.381.5-722.000
NS0012020000075|KB|2016-10-01|2017-09-30|2013-10-01|PT. Sinar Kalimantan - Samarinda|003|0541-271536|0541-275155|skl_daniel74@yahoo.co.id|ptskgroup@gmail.com|02.951.825.5-722.000
NS0012020000075|NDNEW|2016-10-01|2017-09-30|2014-06-18|PT. Sinar Kalimantan - Samarinda|003|0541-271536|0541-275155|skl_daniel74@yahoo.co.id|ptskgroup@gmail.com|02.951.825.5-722.000
NS0012020000100|NDNEW|2017-08-01|2018-07-31|2014-06-01|CV. Citra Utama - Balikpapan|001|0542-878547|0542-878648|citra.utama@yahoo.co.id||01.560.014.1-721.000
NS0012020000225|PAKETBBP|2018-05-01|2018-12-31|2014-05-01|PT. BINTANG BORNEO PERMAI -Kalimantan Timur|001|0551-22277-78|0811532828|supyanto@gmail.com||01.741.482.2-725.000
NS0012020000236|NDNEW|2018-05-01|2018-12-31|2012-05-01|CV. SINAR TERANG BALIKPAPAN I|001|0542 8830040/39||stmulia.balikpapan2@gmail.com|taxbpn@gmail.com|03.013.391.2-721.000 (PKP)
NS0012020000241|GL|2016-05-01|2017-04-30|2014-05-01|PT. GALAKSI MAS-BALIKPAPAN|001|0542-878510||galaksi_mas@yahoo.com||02.441.099.5-725.000
NS0012020000241|NDC3|2016-05-01|2017-04-30|2014-05-01|PT. GALAKSI MAS-BALIKPAPAN|001|0542-878510||galaksi_mas@yahoo.com||02.441.099.5-725.000
NS0012020000352|NDNEW|2018-05-01|2018-12-31|2014-05-01|CV. TUNGGAL JAYA - BALIKPAPAN|604|0811532950|0542-860267|tunggal_jayabpp@yahoo.co.id||01.529.385.5-721.000
NS0012020000354|NDNEW|2017-05-01|2018-04-30|2014-05-01|CV. TUNGGAL JAYA (Divisi Mix)|604|0541-275730|0813-4635-9077|tunggal_jayabpp@yahoo.co.id|ediethe@gmail.com|02.630.304.0-722.000
NS0012020000355|NDNEW|2017-05-01|2018-04-30|2014-05-01|CV. TUNGGAL JAYA (Divisi Cusson)|604|||tunggal_jayabpp@yahoo.co.id||02.630.304.0-722.000
NS0012020000356|GL|2016-05-01|2017-04-30|2014-05-01|CV. SURYA ABADI JAYA-BALIKAPAPAN|003|0542 734176||surya.abadi45@yahoo.co.id|surya.abadi_djy@yahoo.co.id|16.460.727.7-721.000
NS0012020000356|KB|2016-05-01|2017-04-30|2014-05-01|CV. SURYA ABADI JAYA-BALIKAPAPAN|003|0542 734176||surya.abadi45@yahoo.co.id|surya.abadi_djy@yahoo.co.id|16.460.727.7-721.000
NS0012020000356|NDC1|2016-05-01|2017-04-30|2014-05-01|CV. SURYA ABADI JAYA-BALIKAPAPAN|003|0542 734176||surya.abadi45@yahoo.co.id|surya.abadi_djy@yahoo.co.id|16.460.727.7-721.000
NS0012020000385|NDNEW|2016-02-01|2017-01-31|2014-02-01|PT. Sumber Jaya Mas-Tanjung Redeb-Berau|001|0554-23522|0554-23533|sj.redeb@gmail.com|ganda.wilianto@gmail.com|74.999.037.0-727.000
NS0012020000392|GL|2017-11-01|2018-10-31|2014-11-01|TOKO GUNUNG MAS ABADI I|001|0542-4229248|0542-423087|gunungmaspandansari@yahoo.co.id|gunungmasabadi8182@gmail.com|06.433.236.4-721.000
NS0012020000392|KB|2017-11-01|2018-10-31|2014-11-01|TOKO GUNUNG MAS ABADI I|001|0542-4229248|0542-423087|gunungmaspandansari@yahoo.co.id|gunungmasabadi8182@gmail.com|06.433.236.4-721.000
NS0012020000392|NDNEW|2017-11-01|2018-10-31||TOKO GUNUNG MAS ABADI I|001|0542-4229248|0542-423087|gunungmaspandansari@yahoo.co.id|gunungmasabadi8182@gmail.com|06.433.236.4-721.000
NS0012020000439|NDDIV|2018-01-01|2018-12-31|2015-03-01|PT. Sinar Terang Mulia Bersama  - Tarakan|603|0542 8830040/39||stmulia@gmail.com|taxbpn@gmail.com|31.678.314.1-723.000 (PKP)
NS0012020000439|NDNEW|2018-01-01|2018-12-31|2015-03-01|PT. Sinar Terang Mulia Bersama  - Tarakan|603|0542 8830040/39||stmulia@gmail.com|taxbpn@gmail.com|31.678.314.1-723.000 (PKP)
NS0012020000616|NDDIV|2016-12-01|2017-11-30|2013-12-01|PT. Bukit Batara Dwitama|001|0541-274799||pt.bukit.batara.dwitama@gmail.com||03.143.931.8-722.000
NS0012020000650|NDNEW|2018-01-01|2018-12-31||CV. Sinar Terang Balikpapan II|001|0541-276160|0541-270990|stmulia@gmail.com|adm.stbsamarinda2@gmail.com|03.013.391.2-722.001
NS0012020000726|NDC1|2018-06-01|2018-12-31|2014-06-01|CV. Citra Utama - Tanah Grogot|604|0542-878547|08125376061|citra.utama@yahoo.co.id||01.560.014.1-721.000
NS0012020000731|NDC2|2017-03-01|2018-02-28|2015-03-01|PT. Sumber Jaya Mas|001|0554-23522|0554-23533|sj.redeb@gmail.com|ganda.wilianto@gmail.com|74.999.037.0-727.000
NS0012020000755|NDCOM|2018-01-01|2018-12-31|2015-12-10|PT. SURYA TIMUR RAYA  BARABAI |001|||str_handoyo@yahoo.co.id||
NS0012020000820|NDCOM|2018-08-01|2018-12-31|2014-08-01|CV. CITRA UTAMA - SAMARINDA|001|0542-878547||citra.utama@yahoo.co.id||01.560.014.1-721.000
NS0012020000979|GL|2018-06-01|2018-12-31||PT. Karya Prima Jaya-Balikpapan|001|0542 878510-11|0542-878512|warningeror@gmail.com|karyaprimajaya.bpn@gmail.com|02.133.823.1-725.000 (PKP)
NS0012020000979|KB|2018-06-01|2018-12-31||PT. Karya Prima Jaya-Balikpapan|001|0542 878510-11|0542-878512|warningeror@gmail.com|karyaprimajaya.bpn@gmail.com|02.133.823.1-725.000 (PKP)
NS0012020000979|NDNEW|2018-06-01|2018-12-31||PT. Karya Prima Jaya-Balikpapan|001|0542 878510-11|0542-878512|warningeror@gmail.com|karyaprimajaya.bpn@gmail.com|02.133.823.1-725.000 (PKP)
NS0012030000347|NDNEW|2016-02-01|2017-01-31|2014-02-01|PD. PRIMACO|001|0564-22158|0564-22158|primaco_sanggau@yahoo.com|distributorsanggau@yahoo.com|04.148.498.1-701.000
NS0012030000348|GL|2017-05-01|2018-04-30|2014-05-01|CV. WEIXINDO UNIVERSAL SINGKAWANG |603|0561-748729||weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000348|KB|2017-05-01|2018-04-30|2014-05-01|CV. WEIXINDO UNIVERSAL SINGKAWANG |603|0561-748729||weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000348|NDDIV|2017-05-01|2018-04-30|2014-05-01|CV. WEIXINDO UNIVERSAL SINGKAWANG |603|0561-748729||weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000348|NDNEW|2017-05-01|2018-04-30|2014-05-01|CV. WEIXINDO UNIVERSAL SINGKAWANG |603|0561-748729||weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000349|GL|2017-05-01|2018-04-30|2014-05-01|CV. WEILiXINDO UNIVERSAL|603|0561 748729|0561 748729|weilixindouniversal@yahoo.com||02.942.757.2-701.000
NS0012030000349|KB|2017-05-01|2018-04-30|2014-05-01|CV. WEILiXINDO UNIVERSAL|603|0561 748729|0561 748729|weilixindouniversal@yahoo.com||02.942.757.2-701.000
NS0012030000349|NDDIV|2017-05-01|2018-04-30|2014-05-01|CV. WEILiXINDO UNIVERSAL|603|0561 748729|0561 748729|weilixindouniversal@yahoo.com||02.942.757.2-701.000
NS0012030000349|NDNEW|2017-05-01|2018-04-30|2014-05-01|CV. WEILiXINDO UNIVERSAL|603|0561 748729|0561 748729|weilixindouniversal@yahoo.com||02.942.757.2-701.000
NS0012030000350|NDDIV|2018-05-01|2018-12-31|2014-05-01|PD. KAWI AGUNG - PONTIANAK|609|0561-734830|0812-5379-8220|pdkawiagung@yahoo.co.id||06.443.258.6-701.000
NS0012030000350|NDNEW|2018-05-01|2018-12-31|2014-05-01|PD. KAWI AGUNG - PONTIANAK|609|0561-734830|0812-5379-8220|pdkawiagung@yahoo.co.id||06.443.258.6-701.000
NS0012030000351|NDDIV|2018-05-01|2018-12-31|2014-05-01|CV. KARYA JAYA SEJAHTERA|604|081352271820||karyajaya.sintang@gmail.com|willy.arta@yahoo.com|73.361.990.2-706.000
NS0012030000351|NDNEW|2018-05-01|2018-12-31|2014-05-01|CV. KARYA JAYA SEJAHTERA|604|081352271820||karyajaya.sintang@gmail.com|willy.arta@yahoo.com|73.361.990.2-706.000
NS0012030000386|NDNEW|2016-06-01|2017-05-31|2014-06-11|CV. SINAR PAWAN JAYA|001|0534-33955|0534-3036704|sjketapang@gmail.com|setiajaya.ketapang@gmail.com|03.037.934.1-703.000
NS0012030000407|NDNEW|2018-09-01|2018-12-31|2013-09-01|CV. Berkat Jaya Mandiri|001|0561-724628||berkatjaya_mandiri@yahoo.com||03.099.317.4-701.000
NS0012030000408|NDNEW|2018-09-01|2018-12-31|2013-09-01|UD. Multi Indah|001|0561-241551|0811872618|multiindah_pmk@yahoo.com||06.674.134.9-702.000
NS0012030000409|NDNEW|2015-09-01|2016-08-31||PT. Mega Sari Utama|001|0534 32897 ||||
NS0012030000410|NDNEW|2018-09-01|2018-12-31|2013-09-01|PD. Sumber Segar Sintang|001|0565-23947||sumber.segar@yahoo.com||06.401.740.3-701.000
NS0012030000453|NDNEW|2017-01-01|2017-12-31|2014-01-01|CV. Sinar Samudera Jaya|001|0561-6729651/6729652|0852-45921871|cv.sinarsamuderajaya@yahoo.co.id|cv.kianmekar@yahoo.com|03.192.029-1.701.000
NS0012030000753|GL|2015-05-01|2016-04-30||CV. WEIXINDO UNIVERSAL|001|0562633630|0562633630|weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000753|KB|2015-05-01|2016-04-30||CV. WEIXINDO UNIVERSAL|001|0562633630|0562633630|weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000753|NDC1|2015-05-01|2016-04-30||CV. WEIXINDO UNIVERSAL|001|0562633630|0562633630|weixindouniversal@yahoo.com||02.662.643.2.702.000
NS0012030000782|NDNEW|2018-06-11|2018-12-31|2014-06-11|CV. Kian Mekar|001|0562-633013|0812-5600302|cv.kianmekar@yahoo.com||03.240.734.8-702.000
NS0012030000977|NDDIV|2015-03-01|2016-02-28|2015-03-01|Toko Bintang Harapan Baru - Pontianak|003|0561-6726403 | 0561-6726382 |chenz@bintanglaut.net|tina@bintanglaut.net|
NS0012030001308|NDNEW|2018-08-01|2018-12-31||CV. SURYA TIMUR RAYA-PAMURUS LUAR|604|||str_handoyo@yahoo.co.id||02.303.384.8-731.000
NS0012040000376|NDNEW|2018-02-01|2018-12-31|2014-02-01|UD. BINTANG TIMUR-Pangkalan Bun|001|||||14.426.066.8-713.000
NS0012040000756|NDCOM|2015-12-10|2016-01-10|2015-12-10|PT. SURYA TIMUR RAYA BATULICIN |001|||str_handoyo@yahoo.co.id|str_handoyo@yahoo.co.id|
NS0012040000757|NDCOM|2015-12-10|2016-01-10|2015-12-10|PT. SURYA TIMUR RAYA PALANGKARAYA|001|0511-3268934||strbjm@yahoo.co.id||
NS0012050000019|NDC1|2018-08-01|2018-12-31|2014-06-18|PT. Berkat Kawan Sedulur - Banjarmasin|001|0511-4220358|085248263646|bks_banjarmasin@yahoo.co.id||02.303.330.1-731.000
NS0012050000020|NDC1|2018-06-01|2018-12-31|2014-06-18|PT. Sumber Sehat Makmur|001|05114783609|05114783610|sumbersehatbjb@yahoo.co.id||02.236.775.9-732.000
NS0012050000022|NDC1|2017-08-01|2018-07-31|2014-06-18|PT. SAUDARA SUKSES SEJAHTERA - Kotabaru|001|051822566|08125112829|saudara.kotabaru@gmail.com|jony_mkt@yahoo.com|02.237.234.6-734.000
NS0012050000099|NDC1|2018-09-01|2018-12-31|2014-06-15|CV. SUMBER MANDIRI PRIMA |001|0541-272288|08115802111|cv.smp_smd@yahoo.com|kbm.samarinda@yahoo.com|70.959.412.1-722.000
NS0012050000136|NDNEW|2018-08-01|2018-12-31|2013-08-01|PT. Berkat Kawan - Kuala Kapuas|001|0513-2021019|085248576740|b_kawan@yahoo.com.sg|bk_kapuas@yahoo.co.id|02.575.715.4-731.000
NS0012050000340|KB|2018-05-01|2018-12-31|2014-05-01|CV. SURYA TIMUR RAYA - Banjarmasin|604|0511-3271530|0511-3271530|str_handoyo@yahoo.co.id||02.303.384.8-731.000
NS0012050000340|NDNEW|2018-05-01|2018-12-31|2014-05-01|CV. SURYA TIMUR RAYA - Banjarmasin|604|0511-3271530|0511-3271530|str_handoyo@yahoo.co.id||02.303.384.8-731.000
NS0012050000341|GL|2018-05-01|2018-12-31|2014-05-01|PT. SURYA TIMUR RAYA - Banjarmasin|604|0511-3268934|0813-5151-8809|strbjm@yahoo.co.id|str_gunawan@yahoo.co.id|02.303.662.7-731.000
NS0012050000341|KB|2018-05-01|2018-12-31|2014-05-01|PT. SURYA TIMUR RAYA - Banjarmasin|604|0511-3268934|0813-5151-8809|strbjm@yahoo.co.id|str_gunawan@yahoo.co.id|02.303.662.7-731.000
NS0012050000341|NDC3|2018-05-01|2018-12-31|2015-05-01|PT. SURYA TIMUR RAYA - Banjarmasin|604|0511-3268934|0813-5151-8809|strbjm@yahoo.co.id|str_gunawan@yahoo.co.id|02.303.662.7-731.000
NS0012050000341|NDDIV|2016-02-01|2017-01-31|2015-02-01|PT. SURYA TIMUR RAYA - Banjarmasin|604|0511-3268934|0813-5151-8809|strbjm@yahoo.co.id|str_gunawan@yahoo.co.id|02.303.662.7-731.000
NS0012050000342|NDNEW|2018-01-01|2018-12-31|2014-05-01|CV. SURYA MEKAR|003|081351518809||strbjm@gmail.com|strbjm@gmail.com|02.303.662.7-731.000
NS0012050000360|NDNEW|2016-04-01|2017-03-31|2014-04-01|PT. CAHAYA MAKMUR PRIMA SEJAHTERA|003|0511-7455321|0511-4369716|cahayamakmur_primasejahtera@yahoo.co.id|cahayamakmur_primasejahtera@yahoo.co.id|02.430.875.1-731.000
NS0012050000370|||||PT. WIDJAJA PUTRA CEMERLANG - Banjarmasin|609|||wpcbjm@yahoo.co.id|wilyono@yahoo.com|02.490.003.7-731.000
NS0012050000370|KB|2018-04-01|2018-12-31|2014-04-01|PT. WIDJAJA PUTRA CEMERLANG - Banjarmasin|609|||wpcbjm@yahoo.co.id|wilyono@yahoo.com|02.490.003.7-731.000
NS0012050000370|NDNEW|2018-04-01|2018-12-31|2014-04-01|PT. WIDJAJA PUTRA CEMERLANG - Banjarmasin|609|||wpcbjm@yahoo.co.id|wilyono@yahoo.com|02.490.003.7-731.000
NS0012050000388|GL|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000388|KB|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000388|NDC1|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000388|NDC2|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000388|NDDIV|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000388|NDNEW|2016-06-01|2017-05-31|2014-06-01|PT. HOKKIAN ANUGERAH KARYA ABADI - Banjarmasin|003|0511-4220205/4220188||andry_haka@yahoo.com.sg||02.090.276.3-731.000
NS0012050000389|NDNEW|2015-06-01|2016-05-31||PT. HOKKIAN ANUGERAH KARYA ABADI - BATULICIN|003|0511-3272630|05113272630|andry_haka@yahoo.com.sg||02.614.025.1-7731.000
NS0012050000613|NDNEW|2016-12-01|2017-11-30|2013-12-01|CV. KARYA BERSAMA|001|||anton.tjiong@gmail.com|hendra_j@yahoo.com|03.336.399.5-734.000
NS0012050000732|KB|2015-04-01|2016-03-31|2015-04-01|PT. OBOR BARU MAJU - Batulicin|001|0511-6715043||maju.bjm08@yahoo.com|wisesa47@hotmail.com|03.062.651.9-731.000
NS0012050000732|NDNEW|2015-04-01|2016-03-31|2015-04-01|PT. OBOR BARU MAJU - Batulicin|001|0511-6715043||maju.bjm08@yahoo.com|wisesa47@hotmail.com|03.062.651.9-731.000
NS0013010000004|NDC1|2013-07-01|2014-06-30|2008-05-01|PD. AGM||||agm_pdg@yahoo.com||
NS0013010000014|NDC1|2013-07-02|2014-06-30|2012-04-01|PT. Cinta Abadi||||ptcintaabadi@yahoo.com||
NS0013010000021|NDC1|2018-08-01|2019-12-31|2010-07-01|PT. ANUGERAH BILLY JAYA SENTOSA|001|0254-8480737|087876423795|bian_jaya@yahoo.com|anugerah_bjs@yahoo.com|80.464.508.3-401.000
NS0013010000040|NDC1|2013-09-01|2014-08-31|2014-06-26|PT. Jenindo Prakarsa - Tangerang|002|||priatna@jessindo.com||
NS0013010000050|NDC1|2015-09-01|2016-08-31|2014-06-26|PT. Tunas Muda Distrindo|001|08568881935||zaky82@me.com|regina_shanty@yahoo.com|31.317.350.2-419.000
NS0013010000054|NDNEW|2015-10-01|2016-09-30|2014-06-18|Depo Zaky|001|||||
NS0013010000056|NDC1|2017-10-01|2018-09-30|2014-06-18|PD. Aneka Pangan Nugraha|001|0254-212121|0254-211678|anekapangannugraha@yahoo.co.id|Anekapangannugraha@yahoo.co.id|06.500.805.4-401.000
NS0013010000066|NDC1|2017-10-05|2018-09-30|2014-06-18|PT. BINTANG IMMANTA JAYA|001|0252-201821|0252-208110|zaky82@me.com|regina_shanty@yahoo.com|24.408.513.0-419.000
NS0013010000071|NDC1|2017-10-01|2018-09-30|2014-06-18|CV. PUTRA JAYA MAKMUR|001|0254-231728|081908077772|pjm_serang@yahoo.com||73.062.145.5-401.000
NS0013010000093|GL|2017-12-01|2018-11-30|2014-06-30|Toko Aneka Swalayan|001|0254-219221|0254-219222|aneka.swalayan@gmail.com||06.500.805.4-401.000
NS0013010000093|NDC1|2017-12-01|2018-11-30|2014-06-30|Toko Aneka Swalayan|001|0254-219221|0254-219222|aneka.swalayan@gmail.com||06.500.805.4-401.000
NS0013010000093|NDDIV|2017-12-01|2018-11-30||Toko Aneka Swalayan|001|0254-219221|0254-219222|aneka.swalayan@gmail.com||06.500.805.4-401.000
NS0013010000133|GL|2018-08-01|2018-12-31||PT. Surya Makmur Universal - Tangerang|001|021-5901842|0811960087|smu_distributor@yahoo.co.id|smu_jakarta88@yahoo.co.id|77.897.444.4-008.000
NS0013010000133|NDNEW|2018-08-01|2018-12-31|2013-08-01|PT. Surya Makmur Universal - Tangerang|001|021-5901842|0811960087|smu_distributor@yahoo.co.id|smu_jakarta88@yahoo.co.id|77.897.444.4-008.000
NS0013010000171|NDNEW|2017-10-01|2018-09-30|2013-10-01|PT. Kenari Jaya|001|021-75880094||mega@kenarijaya.com||02.248.918.1-036.000
NS0013010000220|NDC3|2017-05-01|2018-04-30|2014-05-01|PT. CEMERLANG MAJU SEJAHTERA|001|021-5511674|021-5511467|cms_pt@ymail.com|cms_pt@ymail.com|31.525.830.1-416.000
NS0013010000230|NDNEW|2016-11-01|2017-10-31||PT. SRIKAYA MITRAMAKMUR |001|||pay.wahyuni@gmail.com||01.528.606-5.402.000
NS0013010000237|NDC1|2014-04-01|2015-03-31|2014-04-01|PT. ANUGERAH SINERGI RAYA - Tangerang|001|021-75870722||beverageasr@gmail.com|amin.riyadi01@gmail.com|31.457.195.1-036.000
NS0013010000244|GL|2017-07-01|2018-06-30|2014-06-01|PT. FAJAR PANGAN LESTARI|613|0254-200078|087808686806|ptfpl@ymail.com||01.483.468.3-401.000
NS0013010000244|NDNEW|2017-07-01|2018-06-30|2014-06-01|PT. FAJAR PANGAN LESTARI|613|0254-200078|087808686806|ptfpl@ymail.com||01.483.468.3-401.000
